round,accuracy,loss,train_loss,dissimilarity
0,0.026753,2.863550,2.86201517422994,nan
1,0.320111,1.593905,1.5551046450932822,0.27347480969465343
2,0.350554,1.455749,1.4177457650502523,0.2650935386040639
3,0.346863,1.520280,1.4771934302647909,0.20768251065123267
4,0.436347,1.463417,1.4451002073287964,0.2592691320989304
5,0.410517,1.370400,1.3522477944691975,0.3000118754484942
6,0.389299,1.364717,1.3484492127100627,0.28764799386574164
7,0.520295,1.243243,1.2142935617764792,0.23942948135192213
8,0.470480,1.245223,1.2217559067408243,0.24787693376612727
9,0.421587,1.288326,1.2720698849360148,0.23449831279247835
10,0.480627,1.213134,1.1891294097900391,0.22432691811341698
11,0.437269,1.260076,1.2123110437393187,0.2207711756725404
12,0.495387,1.168237,1.125314154624939,0.20809464932981944
13,0.535978,1.112381,1.0865078512827555,0.22905769441418444
14,0.544280,1.151108,1.1233334549268086,0.21013029854107465
15,0.520295,1.204505,1.182185435295105,0.1389907179887149
16,0.452952,1.185285,1.172373169263204,0.1916242523044019
17,0.451107,1.416142,1.4314472762743633,0.22733651895895976
18,0.451107,1.293407,1.2974290533860524,0.19241534100697386
19,0.469557,1.194056,1.1887993375460306,0.16591236672435217
20,0.488930,1.140162,1.124301681915919,0.18086779207040463
21,0.512915,1.139187,1.1236432957649232,0.17573911554080437
22,0.560886,0.992077,0.9532710019747416,0.1861613985156743
23,0.579336,0.993119,0.9622404424349467,0.21394793935292877
24,0.584871,0.978995,0.9454491829872131,0.20092188857795393
25,0.574723,0.983925,0.9584898034731547,0.1394901705307093
26,0.549815,1.006166,0.9829083808263143,0.13436367068114002
27,0.562731,0.993821,0.9763920831680298,0.20160017534587366
28,0.572878,0.986455,0.9631566890080769,0.1303764236175444
29,0.496310,1.121396,1.1141348616282145,0.14522938048100487
30,0.534133,1.086883,1.0746370752652485,0.13648450042674448
31,0.636531,1.040114,1.016580234368642,0.15215400338017207
32,0.632841,0.897257,0.8738205281893412,0.2014853324887294
